report,target
"In the context of Spring Integration, the issue identified in **[INT-2975](https://jira.spring.io/browse/INT-2975)** revolves around enhancing the `<property>` tag within the `<enricher>` element by adding a 'type' attribute to work alongside the 'value' attribute. This adjustment aims to address a type mismatch when the payload is a `Map`, specifically where the expected integer value for the 'transition' key is incorrectly treated as a string. This occurs because the `MapAccessor` does not utilize `TypeDescriptor` as the `ReflectivePropertyAccessor` does. As a temporary solution, using **expression** instead of **value** is suggested, although this alternative incurs a higher runtime cost. The discussion includes contributions from **Artem Bilan** and **Gary Russell**, with the latter confirming the merge of the related pull request. The issue notably affects version 3.0 M1 of the framework.",changetype_core
"The issue INT-2973, reported by Gary Russell, involves the failure of a backported test case (`BeanFactoryTypeConverterTests`) to compile and run with Spring 3.0.x, affecting version 2.2.3 of the software. This incompatibility highlights challenges related to maintaining backward compatibility while integrating new versions of dependencies. The problem emphasizes the need for thorough testing when upgrading frameworks to ensure that existing test cases and functionalities remain intact. Addressing this issue is crucial for developers relying on Spring 3.0.x, as it impacts the reliability and stability of their applications.",changetype_core
"The issue described in JIRA ticket INT-2972 revolves around an `UnsupportedOperationException` occurring in the `ReflectiveMethodResolver` after migrating to Spring version 3.2.2. The problem arises when a `FixedMethodFilter` returns a singleton list of methods, which is immutable. When attempting to sort this list, the code tries to modify it, leading to the exception. The discussion highlights that this issue is linked to another open issue (SPR-10392), prompting various contributors to consider fixes within both Spring and Spring Integration. Suggestions include adding tests to ensure the problem is resolved in the upcoming Spring version 3.2.3, and modifying the `FixedMethodFilter` to return a mutable list, aligning it with other filters to avoid such problems in the future. The conversation indicates a collaborative effort to rectify the issue in the framework.",changetype_core
"The issue INT-2965, opened by Artem Bilan, focuses on providing a 'lock-registry' reference attribute for correlating endpoints. This enhancement aims to improve the management and coordination of locks within the system. Gary Russell later remarked that there were no additional details provided for this issue. The development effort related to INT-2965 has been merged with solution #6575, suggesting a collaborative approach to addressing the problem within the project. This integration indicates a progression towards a more robust implementation of lock management in the context of the correlating endpoints.",changetype_core
"The issue INT-2961, raised by Johanes Soetanto, proposes to make the `onInit()` method in the `AbstractReplyProducingMessageHandler` class final. This change aims to prevent users from overriding this method incorrectly when extending the class. Instead, it suggests introducing a custom method, `doCustomInit()`, which would contain a no-operation (NoOp) implementation in the abstract class. This approach helps maintain the integrity of the initialization process and minimizes potential errors. The discussion highlights concerns related to user mistakes and emphasizes the need for safer extension practices in the Spring Integration framework. The proposal is currently being tracked and has a corresponding pull request for implementation.",changetype_core
"The issue INT-2958, opened by Artem Bilan, addresses a problem with the recent enhancements to the `<object-to-string-transformer>` in Spring Integration. The new 'charset' attribute, while functioning correctly, is currently declared within the common 'inputOutputChannelGroup' attributeGroup. This placement causes visual confusion across other root components and also creates a bug wherein the 'charset' is inaccessible within `<chain>`. The proposed solution involves moving the 'charset' attribute declaration to a new `object-to-string-transformer` complexType, which would resolve the confusion and restore proper functionality. The issue affects version 3.0 M1, and there's a related issue (#6826) concerning the handling of byte arrays in the ObjectToStringConverter. A pull request has been submitted to implement these changes.",changetype_core
"The issue discussed in INT-2955 highlights a problem in the Spring Integration framework where the conversion service no longer converts elements within ""container"" types such as `Map` and `Collection`. This change stemmed from a previous fix aimed at avoiding unnecessary copying of byte arrays, but it inadvertently generalized the conversion behavior, leading to the failure in element conversion for these container types. The issue affects several versions, including 3.0 M1, 2.1.5, and 2.2.2, with a backport provided for version 2.1.6. Additionally, the contributor, Gary Russell, noted the addition of more tests to ensure full coverage and identified a separate bug related to how property editors were handling type conversions. This situation underscores the importance of precise fixes in software development to avoid unintended side effects in functionality.",changetype_core
"In JIRA issue [INT-2951](https://jira.spring.io/browse/INT-2951), Gary Russell highlighted the challenge of debugging exceptions when an application operates with multiple contexts using the same channel name. The proposed enhancement involves modifying the error message ""Dispatcher has no subscribers for channel xxx"" to include the context ID, facilitating easier identification of where the issue occurred. This change aims to improve the debugging process, provided that the application sets the context ID appropriately. Although an initial pull request (PR) was withdrawn due to the complexity of integrating with existing logging mechanisms like AMQP and JMS, it was later reopened and successfully merged, indicating progress towards a more robust solution.",changetype_core
"The issue described in INT-2943 addresses the challenge of implementing retry logic in Spring Integration, where exceptions thrown by endpoints are wrapped in a `MessagingException`. This wrapping complicates the use of the `RetryTemplate`'s `BasicRetryPolicy`, which relies on exception classification to determine which exceptions should trigger a retry and which should lead to immediate failure. The conversation highlights the need for a more flexible approach to handle exceptions, suggesting that the retry mechanism should be configurable to avoid unnecessary wrapping of real exceptions. Participants propose potential solutions, including the option to set an exception list directly on the advice. The discussion also references related issues, particularly for AMQP integration, and emphasizes the importance of maintaining clarity in exception handling during retries.",changetype_core
"The discussion revolves around an issue with the Spring Integration framework's `<filter>` component, specifically regarding its handling of messages when a discard channel is configured. Artem Bilan raised concerns that the current implementation leads to a situation where advice in the request-handler-advice-chain waits for the discard flow to complete. Gary Russell acknowledged this complexity and suggested implementing a new interface for post-processing the results of message handling, which would allow for more flexible handling of discarded messages. He also proposed that the discard channel flow might be seen as part of the endpoint's functionality, whereas Artem argued that using the filter as a routing mechanism is valid. The conversation highlights the need for a consensus on the best approach, with potential changes being considered for a future version of the framework, emphasizing the balance between functionality and best practices in message handling.",changetype_core
"In the discussion surrounding **[INT-2937](https://jira.spring.io/browse/INT-2937)**, a problem with message duplication in the `AbstractCorrelatingMessageHandler` was identified. The initial fix attempted to address an issue where a reaper could prematurely remove a message group by comparing `lastModified` timestamps. However, this approach proved insufficient under high load, as the millisecond resolution of the timestamp could still lead to race conditions. To tackle this, it was proposed to implement a version number for the message group that increments with each change, allowing for more reliable comparisons in the `forceComplete()` method. While some concerns were raised about the removal of the `lastModified` timestamp—crucial for group expiration—alternative strategies were discussed, including re-fetching the group within a lock to ensure its state is current. Ultimately, the issue was resolved in version 2.2.2.RELEASE, incorporating these insights into a more robust solution.",changetype_core
"The integration of the `ConversionService` within the `IntegrationObjectSupport` class has been discussed in the context of fixing a race condition, as highlighted in issue INT-2934. Gary Russell pointed out that previous work (#6904) indicated the need for thread-safety in `AbstractMessageRouter.getRequiredConversionService()`, which led to the implementation of `synchronized` blocks. He suggested moving the initialization of `ConversionService` to the `afterPropertiesSet()` method and the initialization in `AbstractMessageRouter` to the `onInit()` method. However, there are concerns since many test cases do not invoke `afterPropertiesSet`, complicating the implementation. Stefan Ferstl submitted a pull request addressing these issues, including a null check for the Logger in `IntegrationObjectSupport` to accommodate unit tests using mocks. Ultimately, the team decided to maintain the interim solution for the time being.",changetype_core
"The issue identified in **INT-2931** highlights that the method `AbstractMessageRouter.getRequiredConversionService()` is not thread-safe, potentially leading to a NullPointerException (NPE) in `AbstractMappingMessageRouter.addToCollection()`. The method relies on `getConversionService()`, which can return null if not properly initialized. In a multi-threaded environment, this can result in the conversion service being set to null after it has already been initialized, creating a race condition. To address this, double-checked locking can be implemented in both methods, ensuring thread safety. An alternative solution is to initialize the conversion service within `AbstractMessageRouter.onInit()`. A unit test has been provided to reproduce the issue, and a pull request has been submitted to implement the fix. The problem affects version 2.2.1 of the framework.",changetype_core
"In the context of Spring Integration, the proposal outlined in JIRA ticket **INT-2928** emphasizes the importance of a dedicated `integrationConversionService` to avoid reliance on the default `ConversionService` used in the application context. Artem Bilan highlights that integration flows require specific converters that may differ from those intended for general bean wiring. The default fallback could lead to unintended behaviors, as converters designed for dependency injection might not suit runtime operations involving message evaluation. To address this, a new `DefaultConversionService` is introduced, ensuring that the integration conversion logic remains distinct. However, users who prefer to utilize the `BeanFactory`'s `ConversionService` can easily configure this with a simple alias. This change aims to enhance the reliability and correctness of conversion processes in Spring Integration applications.",changetype_core
"The issue outlined in **INT-2920** concerns the functionality of the `ClaimCheckOutTransformer` in the Spring Integration framework. When a message is removed, the transformer calls both `MessageStore.getMessage` and `MessageStore.removeMessage`. This results in the message being retrieved from the database twice, particularly affecting implementations like `JdbcMessageStore`. Such redundancy can lead to inefficient processing, especially with large payloads, as it involves double deserialization and row mapping. The situation raised concerns about performance and efficiency in version 2.2 GA. Discussions in the comments suggest that the issue was recognized and addressed, with plans to incorporate a fix in version 2.2.2 and subsequent releases.",changetype_core
"The discussion around moving Spring Integration's `LockRegistry` and `DefaultLockRegistry` classes to Spring Core Utils (INT-2909) highlights their increasing value beyond the Spring Integration framework. Oleg Zhurakousky initiated the conversation, pointing out that these classes have been widely utilized and would benefit from a broader accessibility within the Spring ecosystem. Chris Beams expressed hesitance about moving them without adjustments to their current packaging, which could affect compatibility with Spring Integration. However, there was no consensus reached, and the issue was temporarily closed, with the possibility of revisiting it in the future. This reflects ongoing considerations about modularity and the evolution of shared components within the Spring framework.",changetype_core
"The issue described in INT-2900 involves a problematic DEBUG log generated when a `<service-activator/>` references a `<gateway/>`. The root cause is that `MessagingMethodInvokerHelper.getTargetClass()` returns a Proxy instead of the actual target class for the gateway. This results in an `IllegalArgumentException` due to multiple candidate parameter types being found, which is caused by the proxy lacking a defined target class. To resolve this, it is suggested to either suppress the log message when dealing with proxies or utilize the interface of the advised class to accurately retrieve the candidate method list. Gary Russell indicated that this issue was fixed and ready for integration into the upcoming 3.0 version of Spring Integration, with relevant pull requests and commits linked for reference.",changetype_core
"The issue INT-2899, raised by Artem Bilan, highlights a blocking effect caused by the `AggregatingMessageHandler#setExpireGroupsUponCompletion(true)` when used with a large persistent `MessageStore`. This configuration can significantly hinder application startup times. To address this, a proposed solution involves scheduling a task for expiring `MessageGroups`, akin to the existing implementation in `DelayHandler#reschedulePersistedMessages()`. The issue affects versions 2.1.4 and 2.2 GA. Artem indicated plans to submit a fix, and subsequently issued pull requests to resolve the problem, demonstrating an iterative approach to improving the functionality within Spring Integration.",changetype_core
"The issue described in INT-2894, opened by Gary Russell, involves the `ExpressionEvaluatingRequestHandlerAdvice` in Spring Integration. When an exception occurs during handler execution, it is wrapped in a `ThrowableHolderException`, which is intended for internal use within the `AbstractRequestHandlerAdvice`. This wrapping mechanism should not be exposed to end users, as it complicates error handling. To improve the clarity and usability of error messages, the underlying cause of the exception should be unwrapped before being sent to the `failureChannel`. This change is relevant to version 2.2 GA, and a pull request addressing this issue has been submitted on GitHub.",changetype_core
"In the discussion regarding issue **[INT-2893](https://jira.spring.io/browse/INT-2893)**, **Artem Bilan** raised a concern about the inability to include `<bean>` and `<script>` tags within the `<router>` element inside a `<chain>` configuration in Spring Integration. He provided an example of the current limitation and suggested that this should be viewed as a defect due to the inconsistency it introduces, especially since other components within `<chain>` support similar configurations. **Gary Russell** agreed on the importance of consistency but emphasized that changes to the schema in minor releases should be approached cautiously, suggesting that this feature be reserved for the upcoming 3.0 release. The conversation highlighted the balance between implementing new features and maintaining stability in existing configurations, ultimately leading to an agreement to defer the change until the next major version.",changetype_core
"The concurrency issue in the `BeanFactoryTypeConverter`, as reported in issue INT-2889 by Gary Russell, highlights a significant problem when transforming message headers in a multi-threaded environment. Specifically, the method `transform` attempts to convert an 'id' header from UUID to String. However, the `BeanFactoryTypeConverter` is not thread-safe, leading to potential data corruption when concurrent messages are processed. This can result in one message receiving the conversion value from another, causing unpredictable behavior. The issue affects versions 2.1.4 and 2.2 GA, with related issues also documented. A pull request has been made to address this concurrency problem, and a backport to version 2.1.5 has been initiated to mitigate the risks associated with concurrent calls.",changetype_core
"The issue INT-2888, opened by Artem Bilan, addresses a `ClassNotFoundException` encountered in Spring Integration when using the `MapToObjectTransformer` with certain ClassLoader configurations. Specifically, this problem arises when Spring Integration jars are located in the main `/lib` ClassLoader while the WAR has its own ClassLoader. The proposed solution involves modifying the bean definition to add a generic argument value for the class type, which relies on the `ConversionService` for the instantiation of the `MapToObjectTransformer` bean. As a workaround, configuring a prototype bean for the model can help mitigate the issue. Although a test case for reproducing the problem is not available, it has been confirmed to work on JBOSS. The issue affects version 2.2 GA, with a branch ready for merging into the upcoming 3.0 development.",changetype_core
"The task involves refactoring the `AbstractMessageProcessingTransformer` hierarchy to eliminate the unnecessary nesting of `MessageProcessor` instances. This issue, identified as INT-2887 by Artem Bilan, highlights a design flaw where `MessageProcessors` are wrapped around each other, complicating the processing flow. The problem is illustrated in the attached screenshot, which shows the issue during debugging. This refactoring aims to streamline the architecture, enhancing clarity and efficiency in message processing. Additionally, the issue is linked to a related task that seeks to address similar concerns about wrapper redundancies. The changes will affect version 2.2 GA of the software.",changetype_core
"The task outlined in **INT-2885** involves removing DOS line endings from the `MessageGroupStoreReaper` component in the Spring Integration framework. Gary Russell initiated this issue, which affects versions 2.1.4 and 2.2 GA. The problem pertains to compatibility and proper formatting within the codebase, which can lead to inconsistencies when running on different environments. To address this, the fix has been backported to version 2.1.5, ensuring that users of this version benefit from the correction. This change is essential for maintaining code integrity and preventing potential issues related to line ending discrepancies.",changetype_core
"The issue identified as INT-2880, reported by Gary Russell, pertains to sporadic failures in ChainParserTests for Spring Integration version 2.2 GA. This problem has been documented on the Spring JIRA platform, highlighting the inconsistency in test results. Artem Bilan subsequently issued a pull request addressing this issue, indicating active engagement in resolving the problem. The details and discussions surrounding the issue can be tracked through the provided links, including the build report and the pull request on GitHub. This situation underscores the importance of continuous testing and collaboration in the development process to ensure software reliability.",changetype_core
"The issue INT-2878, raised by Matt Friedman, highlights a flaw in the `MessageGroupStoreReaper` implementation of the SmartLifecycle interface. Specifically, the `run()` method does not verify the component's state to determine whether it should expire MessageGroups. This oversight could lead to unintended behavior during the lifecycle management of the message store. The issue has been linked to a previous one (#6478), emphasizing the need for the `MessageGroupStoreReaper` to respond appropriately to its lifecycle state. The problem has been addressed in a pull request issued by Artem Bilan, and a backport has been made to version 2.1.5 of the software. Further discussion on the topic can be found in the linked forum post.",changetype_core
"The enhancement request INT-2867, initiated by Gary Russell, aims to add scripting support within the `<inbound-channel-adapter/>` element of Spring Integration, which currently accommodates expressions, references, or nested beans but lacks the ability to include a `<script/>` element. This limitation hinders the use of escape characters in SpEL (Spring Expression Language). The proposed solution includes implementing a Groovy script element that can handle escaped characters, enhancing flexibility in message processing. David Turanski noted that this modification will necessitate a schema change but can be integrated without breaking existing functionality. The consensus is to target this update for version 3.0, with relevant pull requests already merged, indicating progress toward implementation.",changetype_core
"The issue reported in INT-2863 highlights a limitation in the XML configuration for the `<resequencer>` component in Spring Integration, specifically concerning the `ReleaseStrategy`. Despite documentation suggesting that a `release-strategy` attribute should be configurable, attempts to implement this result in a `SAXParseException`, indicating that the attribute is not recognized. This discrepancy arises because the `spring-integration-2.2.xsd` schema does not permit the inclusion of the `release-strategy` attribute. Furthermore, the logic for parsing the release strategy is incorrectly handled within the `AggregatorParser` instead of the appropriate `AbstractCorrelatingMessageHandlerParser`. This oversight affects users trying to utilize custom release strategies for resequencers and is noted to impact version 2.2 GA. A pull request has been opened to address this issue.",changetype_core
"The issue INT-2859, reported by Robert Steininger, highlights a memory leak in Spring Integration when using Python as the scripting language in routers, leading to out-of-memory (OOM) errors. This problem can be reproduced using the cafe-scripted sample from GitHub. Users can follow specific steps, including applying a patch to optimize performance and reduce heap size, to trigger the error. The leak is primarily observed with the Python engine, but the proposed fix aims to enhance performance across all scripting engines. David Turanski noted significant performance improvements after applying the patch, with execution times for various languages drastically reduced. For instance, Ruby's execution time decreased from 1308 seconds to 25 seconds, while Python's dropped from 41 seconds to 30 seconds. Overall, the fix not only addresses the memory leak but also boosts the efficiency of script execution in Spring Integration.",changetype_core
"In the context of the Spring Integration framework, the issue INT-2858 highlights the need for `AbstractRequestHandlerAdvice` to utilize the `invocableClone().proceed()` method. This adjustment is crucial for maintaining a reference to other interceptors in the advice chain during cyclic nested Advice invocations, such as with `RequestHandlerRetryAdvice`. The provided test case demonstrates how an `AbstractReplyProducingMessageHandler` can be set up with a chain of advices, where one advice intentionally throws a `RuntimeException` to simulate retry behavior. This change aims to ensure that the advice chain functions correctly, particularly in scenarios where multiple retries may occur. The issue affects version 2.2 GA, and a pull request has been issued to address this concern.",changetype_core
"The task outlined in **INT-2856** involves enhancing the **RecipientListRouter** to allow dynamic addition and removal of recipients. The proposed functionality will enable users to register interests based on message content, utilizing selector expressions like `payload matches '.*hello.*'`. Oleg Zhurakousky suggests implementing an `addRecipient(..)` method that accepts string parameters for both the expression and channel name, which would allow easier management through Control Bus operations. Additionally, the design may involve creating a new class, **DynamicRecipientListRouter**, to facilitate these dynamic configurations. Concerns about handling scenarios with zero recipients are noted, indicating that messages should be dropped similarly to a pub-sub channel without subscribers. Comments from other contributors emphasize the need for `@ManagedOperation` methods to manage recipients at runtime rather than through static XML configurations, advocating for a symmetrical approach in the `remove` method to match the `add` functionality.",changetype_core
"In the issue INT-2850, Dheerja Arora reported a problem where a URL extracted from a payload had `%22` (escaped double quotes) at both the beginning and the end, causing an error during URI creation. The error indicated that there was an illegal character in the scheme name due to the unexpected `%22` prefix. Mark Fisher pointed out that the payload indeed started with a double quote, which was the cause of the issue. Dheerja later confirmed that the problem stemmed from a misconfiguration in the config file and requested the removal of sensitive URLs from the issue description. Artem Bilan subsequently marked the issue as ""Invalid"" and edited the sensitive data accordingly.",changetype_core
"The issue documented in [INT-2835](https://jira.spring.io/browse/INT-2835) highlights a memory leak caused by an incorrectly configured rendezvous channel and poller in a Spring Integration application. When a rendezvous channel is naively set up, it blocks message receivers until messages are available, leading to the continuous creation of polling tasks that stall in the task executor. This discrepancy between the sender's message rate and the poller’s frequency can cause the task queue to grow uncontrollably. To mitigate this, it is crucial to align the poll frequency with the incoming message rate or configure the poller's task executor with an appropriate queue capacity. Additionally, the significance of setting a proper receive timeout is emphasized, as failing to do so can exacerbate the problem. Overall, careful tuning of the pollers in relation to message rates is essential to prevent memory issues.",changetype_core
"The issue INT-2833, reported by Gary Russell, highlights a memory leak in the aggregator component of Spring Integration, specifically since version 2.1. The aggregator maintains state for message groups to manage late-arriving messages, but the `forceComplete` method inadvertently skips empty groups, preventing their expiration even when a `MessageGroupStoreReaper` is configured. This oversight results in memory not being freed, as empty groups remain in the `GroupMessageStore` indefinitely. Russell suggests that future versions, particularly 3.0, should consider implementing two distinct reaper cycles: one for incomplete groups and another for empty groups, thereby enhancing memory management and efficiency. The issue affects version 2.1.4 and has been backported to 2.1.5, with a proposed pull request available for review.",changetype_core
"The issue INT-2832, raised by Diego Bravo, highlights the lack of documentation for the aggregator's `expire-groups-upon-completion` attribute, which is only mentioned in the migration guide. Additionally, it points out that the concepts of marked and unmarked messages have been deprecated but still appear in the reference guide, causing potential confusion. This issue affects version 2.1.4 and has been backported to 2.1.5. The discussion includes a link to a related forum post and a pull request by Gary Russell aimed at addressing the documentation gap. The need for clear documentation is emphasized to ensure users can effectively utilize the aggregator's features without ambiguity.",changetype_core
"The issue INT-2831, opened by Alexander Kharitonov, proposes adding support for Jackson 2.1 in the `JsonToObjectTransformer` and `ObjectToJsonTransformer`. The transition involves replacing the old Jackson import from `org.codehaus.jackson` to the new `com.fasterxml.jackson.databind`. This update is essential for the upcoming Spring Integration 2.2 RC3 release. Contributors, including Mark Fisher and Artem Bilan, emphasized the importance of aligning this change with Spring MVC and Spring Security, discussing the potential to support both Jackson versions. Suggestions were made to introduce a `JsonMapper` wrapper for easier integration and to consider defaulting to Jackson 2 if both versions are present on the classpath. The discussion reflects a broader demand for this feature, with contributors eager to implement it before the next release cycle.",changetype_core
"The issue INT-2826, opened by Gunnar Hillert, addresses the need to minimize calls to `MessageGroupQueue.size()` when using infinite capacity in the Spring Integration framework. This concern arose in version 2.2 RC2 of the software. Hillert proposed a solution through a pull request, which was subsequently merged, enhancing the efficiency of message processing by reducing unnecessary size checks. This change is significant for optimizing resource usage and improving overall performance in scenarios where message group queues are utilized with unlimited capacity.",changetype_core
"The task described in **[INT-2825](https://jira.spring.io/browse/INT-2825?redirect=false)** involves refactoring the `AbstractPollingEndpoint` in the Spring Integration framework. Gary Russell initiated the change, suggesting the removal of `AbstractTransactionalSynchronizingPollingEndpoint` and proposing that its methods be integrated into the existing `AbstractPollingEndpoint` (APE). He also recommended making the `doPoll` method private to streamline the class structure. This refactoring is intended to enhance code maintainability and clarity. The branch is prepared for merging into the 3.0 development version, with a pull request already submitted and subsequently merged by Gunnar Hillert. The refactor impacts version 2.2 RC3 of the framework.",changetype_core
"The issue INT-2823, raised by Gary Russell, discusses a limitation encountered when enabling JMX in Spring Integration, specifically regarding the QueueChannel. When JMX is activated, the QueueChannel is wrapped in a proxy, which obscures essential queue-related methods like `clear()`, `purge()`, `getQueueSize()`, and `getRemainingCapacity()`, as the channel is treated solely as a PollableChannel. To address this, Russell suggests introducing a new interface, such as `QueueChannelOperations`, for these methods, allowing QueueChannel to implement it. Alternatively, creating a sub-interface of PollableChannel that AbstractPollableChannel implements could resolve the issue. The problem affects version 2.1.4, and related discussions and pull requests have been made, indicating ongoing development towards a solution in version 3.0.",changetype_core
"The issue INT-2815, raised by Gary Russell, addresses a limitation in the Spring Integration framework where the synchronization factory is disregarded when configured with a `<transactional/>` poller for polling a channel. This behavior affects version 2.2 RC2 of the framework, indicating that transaction synchronization is not properly implemented in this context. To resolve this issue, a pull request (PR) has been submitted, which aims to enhance the functionality by ensuring that the sync factory is recognized and utilized appropriately during channel polling. This improvement is crucial for maintaining data consistency and integrity in applications leveraging Spring Integration for transaction management.",changetype_core
"The issue INT-2809 addresses the integration of JSON Transformers with the AMQP JsonMessageConverter in Spring Integration. Gary Russell noted that while the AMQP adapters can utilize the JsonMessageConverter, it requires type information in the MessageProperties, which limits flexibility. The proposed solution involves enhancing the adapters to treat these MessageProperties as first-class AMQP headers. Additionally, it suggests modifying the JSON transformers to correctly handle the type headers generated by the AMQP JsonMessageConverter. This improvement aims to streamline the conversion process and enhance compatibility across components. The issue is tied to previous concerns, including a null pointer exception in the ObjectToJsonTransformer and the addition of a SimpleClassMapper for the JsonMessageConverter. The proposed changes have been merged into the repository, reflecting collaborative efforts to refine the framework.",changetype_core
"The issue INT-2797, opened by Gary Russell, highlights a problem with the recent changes to the object-to-json-transformer in Spring Integration. The modification disrupts the established transformation pattern where data flows from an object to JSON and then back to an object. Specifically, the change affects how the SimpleMessageConverter processes incoming messages; it now emits a `byte[]` instead of a `String` due to content type mismatches. This alteration impacts the system's functionality in version 2.2 RC2. Gary referenced two pull requests: one was withdrawn, while the other (PR #666) is under consideration to address the problem.",changetype_core
"The issue INT-2782, reported by Laurent Rolaz, highlights a versioning problem in the MANIFEST.MF file of the Spring Integration core module (2.2.0.RC1). The manifest incorrectly specifies dependencies on the `org.springframework.retry` and `org.springframework.classify` packages, requiring versions that do not match the exported packages from `org.springframework.retry` 1.0.2.RELEASE. The suggested corrections indicate that the version should be adjusted to reflect compatibility with earlier versions of these packages. Gary Russell noted that the root of the problem lies with the bundlor tool, while Mark Fisher proposed using a wildcard approach to resolve the versioning issue. Ultimately, a fix was suggested which involved reordering the dependencies in the build configuration to ensure proper resolution, leading to a proposed pull request for the necessary changes.",changetype_core
"The issue identified in **INT-2781** highlights a problem with the `ErrorMessageSendingRecoverer`, which fails to check if `lastThrowable` is null, leading to an `IllegalArgumentException` when a null payload is processed. This exception arises during the creation of an `ErrorMessage`, specifically when the `RetryPolicy` configured returns false on its first invocation of the `canRetry` method. The stack trace illustrates the sequence of method calls that lead to this error, emphasizing the importance of null checks in the logic to prevent exceptions during message recovery. The problem affects version 2.2 RC1, and a pull request has been proposed to address this issue.",changetype_core
"The issue reported in **INT-2771** pertains to an `IllegalAccessError` arising from the class `org.springframework.integration.handler.$Proxy144`, which cannot access its superinterface `AbstractReplyProducingMessageHandler.RequestHandler`. This problem seems to stem from conflicting ClassLoaders in an Application Server (AS) environment, where Spring libraries are loaded from different locations (the server’s `/lib` directory versus the deployed WAR file). As a result, the proxy is created in one ClassLoader, while its private interface resides in another, leading to access issues. To resolve this, changing the access level of `RequestHandler` to **public** effectively addresses the problem. A pull request has been issued to implement this change.",changetype_core
"The ticket **INT-2767**, opened by Gary Russell, addresses the removal of an obsolete test configuration file located at `src/test/java/org/springframework/integration/config/xml/pollerWithSynchronization.xml`. This change affects the 2.2 RC1 version of the Spring Integration project. Gary has provided a link to the relevant pull request on GitHub, which contains the proposed updates for this issue. The goal of this task is to streamline the codebase by eliminating outdated files that are no longer necessary for testing purposes.",changetype_core
"In the discussion surrounding the removal of the ChannelAdapter annotation from the reference documentation (INT-2765), Gary Russell opened the issue and provided insights on the necessity of the change. He referenced a forum thread questioning the existence of an annotation-based alternative to the inbound channel adapter. Additionally, he linked to a pull request (PR) on GitHub, which addressed this issue, indicating that the proposed changes have been successfully merged. This modification aims to streamline the documentation and clarify the usage of channel adapters in Spring Integration. The updates reflect ongoing efforts to enhance the framework's usability and coherence.",changetype_core
"In issue INT-2763, Gary Russell reported a problem regarding the ExpressionEvaluatingAdvice in the Spring Integration framework. He noted that the advice should send either an AdviceMessage or an ErrorMessage, particularly affecting version 2.2 M4. Russell also referenced a pull request (PR) intended to address this issue, indicating that a test was overlooked during development, specifically one that utilized the advice within the Integration Patterns (IP) module. The oversight highlights the importance of comprehensive testing in ensuring the functionality of newly implemented features.",changetype_core
"The issue INT-2760, raised by Gunnar Hillert, emphasizes the need to enhance the validation processes for components within Chains in version 3.0 of the project. Currently, validation occurs in several areas, including the Chain Parser, MessageHandlerChain, and various parser classes like ACEP and ACAP, as well as through XSD Schema for specific components. Hillert expresses dissatisfaction with the existing validation approach in the Chain Parser, deeming it too vague. He advocates for consolidating validations within the MessageHandlerChain and the respective parsers to ensure a more robust mechanism. Additionally, Artem Bilan notes that with the transition to Annotation and Java/Kotlin DSL configurations, the existing complex XML parsing logic may no longer be justified, suggesting a potential shift in validation strategy.",changetype_core
"The issue INT-2755, raised by Gunnar Hillert, highlights a limitation in the Core XSD Schema regarding the use of the ""id"" attribute within `<chain/>` elements, which currently only allows non-Core components to have this attribute. The proposal aims to relax this restriction so that Core components can also utilize the ""id"" attribute, enhancing flexibility in configuration. The modification is particularly relevant for version 2.1.3 and is linked to other related issues, such as the management of polling mechanisms and handler bean definitions. Artem Bilan expressed support for this change and indicated plans to address the issue, acknowledging potential complexities due to dependencies on other issues. A pull request has been initiated to facilitate this enhancement.",changetype_core
"The improvement of the MessageGroupStoreReaper algorithms, as discussed in JIRA ticket INT-2754 by Gary Russell, addresses inefficiencies in the current reaping process. Currently, the reaper retrieves an expired message group and acquires a lock, but by the time the lock is obtained, the group's state may have changed, necessitating a re-fetch. The proposal includes implementing a method to obtain a group's last modified time without pulling the entire group, which would streamline the process. Additionally, enhancements to the AbstractCorrelatingMessageHandler include support for a LockRegistry, facilitating group reaping in distributed environments. Following the introduction of a `MessageGroupFactory` strategy, only metadata is loaded by default, further optimizing performance. Subsequent updates indicate that the issue has been effectively resolved.",changetype_core
"The issue described in INT-2748 highlights a problem with how the circuit breaker handles exceptions in the Spring Integration framework. When the circuit breaker is ""open,"" it currently throws a `MessagingException`, which lacks a cause, leading to complications in error-channel handling. This means that the usual methods for accessing error details (like `payload.cause.message`) are ineffective. To address this, the proposal is to throw a `RuntimeException` instead, allowing the framework to wrap it in a `MessagingException` as expected. This change aims to enhance error handling by maintaining the integrity of the messaging system and ensuring that users can effectively manage and respond to errors when the circuit breaker is triggered. The issue affects version 2.2 M4, and a pull request has been submitted for review.",changetype_core
"In issue INT-2746, Gunnar Hillert proposed adding a ""name"" attribute to the delayer component in the Spring Integration framework, which would serve as a mutually exclusive alias to the existing ""id"" attribute. This change aims to enhance clarity and usability in configuration. The issue affects version 2.1.3 and is linked to a related issue concerning the XSD schema that disallows the ""id"" attribute within a chain. Hillert also issued a pull request to implement this feature. Ultimately, the decision to allow the ""id"" attribute on elements within chains led to the conclusion that this issue could be closed, as it aligns with the broader framework's design principles.",changetype_core
